,IP Address,LoggedInFlag,VisitPageFlag,Group
820,10.11.68.8,0,0,Test
821,10.11.75.1,1,0,Test
822,10.11.77.4,0,0,Control
823,10.11.98.6,0,0,Control
824,10.12.146.9,1,0,Control
825,10.12.152.7,1,0,Control
826,10.12.154.7,1,0,Control
827,10.12.161.4,0,0,Control
828,10.12.161.9,0,0,Test
829,10.12.164.8,0,0,Control
830,10.12.172.8,0,1,Test
831,10.12.174.8,0,0,Control
832,10.12.182.6,0,1,Control
833,10.12.192.9,1,0,Control
834,10.12.249.1,1,0,Test
835,10.12.252.7,0,0,Control
836,10.12.29.5,1,0,Control
837,10.12.47.3,1,0,Control
838,10.12.51.2,1,0,Test
839,10.12.68.9,0,0,Control
840,10.12.77.7,0,0,Control
841,10.12.94.1,0,1,Control
842,10.13.111.7,0,1,Test
843,10.13.112.7,0,0,Control
844,10.13.118.1,0,0,Control
845,10.13.122.8,1,0,Control
846,10.13.152.3,0,1,Control
847,10.13.160.2,0,0,Test
848,10.13.164.2,0,0,Test
849,10.13.190.6,1,0,Control
850,10.13.210.2,0,0,Control
851,10.13.22.4,0,1,Control
852,10.13.23.2,1,0,Control
853,10.13.246.1,1,0,Control
854,10.13.248.8,1,0,Control
855,10.13.255.9,0,0,Test
856,10.13.38.4,0,0,Test
857,10.13.47.7,0,0,Test
858,10.13.48.3,0,0,Control
859,10.13.55.5,0,0,Test
860,10.13.66.2,1,0,Test
861,10.13.88.3,1,0,Control
862,10.14.102.6,0,0,Test
863,10.14.104.6,1,0,Test
864,10.14.174.2,1,0,Control
865,10.14.178.1,1,0,Test
866,10.14.185.1,1,0,Control
867,10.14.199.2,0,0,Control
868,10.14.205.2,1,0,Test
869,10.14.206.3,0,0,Control
870,10.14.218.8,0,0,Control
871,10.14.227.4,0,0,Control
872,10.14.238.5,0,0,Control
873,10.14.241.5,0,1,Test
874,10.14.246.8,0,0,Test
875,10.14.26.6,0,0,Test
876,10.14.50.2,1,0,Control
877,10.14.62.5,1,0,Control
878,10.14.7.3,1,0,Test
879,10.14.79.8,1,0,Control
880,10.14.9.2,0,0,Control
881,10.15.13.9,0,0,Test
882,10.15.15.7,0,0,Control
883,10.15.150.2,0,1,Test
884,10.15.159.2,0,1,Control
885,10.15.164.1,1,0,Test
886,10.15.166.8,1,0,Test
887,10.15.171.6,1,0,Control
888,10.15.182.9,0,0,Control
889,10.15.193.3,0,0,Test
890,10.15.211.3,1,0,Control
891,10.15.218.5,0,1,Test
892,10.15.219.3,1,0,Control
893,10.15.240.7,1,0,Control
894,10.15.31.6,0,1,Control
895,10.15.66.1,0,0,Control
896,10.15.68.3,1,0,Control
897,10.15.82.1,0,0,Control
898,10.15.85.9,0,0,Control
899,10.15.90.7,0,0,Test
900,10.15.90.9,0,0,Test
901,10.15.92.1,1,0,Control
902,10.15.92.8,0,1,Test
903,10.16.103.4,1,0,Control
904,10.16.109.2,0,0,Test
905,10.16.114.8,1,0,Control
906,10.16.127.7,1,0,Control
907,10.16.145.3,0,0,Test
908,10.16.147.3,0,0,Control
909,10.16.157.1,1,0,Test
910,10.16.168.5,1,0,Control
911,10.16.199.7,0,0,Control
912,10.16.220.2,1,0,Control
913,10.16.225.4,0,0,Test
914,10.16.234.7,0,0,Control
915,10.16.32.2,0,0,Control
916,10.16.36.2,0,1,Test
917,10.16.41.9,0,0,Control
918,10.16.45.7,1,0,Control
919,10.16.60.7,1,0,Control
920,10.16.65.9,1,0,Control
921,10.16.74.2,0,0,Test
922,10.16.76.4,0,0,Control
923,10.16.99.9,0,0,Test
924,10.2.11.9,1,0,Test
925,10.2.111.8,1,0,Test
926,10.2.121.6,1,0,Control
927,10.2.138.4,1,0,Control
928,10.2.140.4,1,0,Control
929,10.2.140.5,0,0,Control
930,10.2.145.9,1,0,Control
931,10.2.147.4,1,0,Control
932,10.2.154.2,1,0,Control
933,10.2.174.4,0,1,Control
934,10.2.186.7,0,0,Control
935,10.2.201.3,1,0,Control
936,10.2.212.9,1,0,Control
937,10.2.219.9,0,1,Test
938,10.2.225.8,0,0,Control
939,10.2.23.8,1,0,Control
940,10.2.235.9,1,0,Control
941,10.2.247.5,1,0,Control
942,10.2.37.9,0,0,Test
943,10.2.60.1,1,0,Control
944,10.2.74.5,0,0,Control
945,10.2.8.6,1,0,Control
946,10.2.93.9,1,0,Control
947,10.3.121.2,1,0,Control
948,10.3.125.9,1,0,Control
949,10.3.137.2,1,0,Test
950,10.3.169.6,0,0,Control
951,10.3.172.1,1,0,Control
952,10.3.186.2,0,0,Control
953,10.3.188.8,1,0,Control
954,10.3.197.8,1,0,Control
955,10.3.200.7,0,0,Control
956,10.3.202.4,0,0,Control
957,10.3.211.7,1,0,Control
958,10.3.224.8,1,0,Test
959,10.3.242.3,1,0,Test
960,10.3.251.2,1,0,Test
961,10.3.42.4,0,0,Control
962,10.3.58.8,1,0,Control
963,10.3.7.2,1,0,Control
964,10.3.81.4,1,0,Control
965,10.3.84.7,1,0,Control
966,10.3.86.8,0,0,Control
967,10.3.88.3,1,0,Control
968,10.3.90.1,1,0,Control
969,10.3.95.5,0,1,Test
970,10.3.98.1,0,0,Test
971,10.4.10.5,1,0,Control
972,10.4.101.9,0,0,Control
973,10.4.104.5,1,0,Control
974,10.4.108.7,1,0,Control
975,10.4.140.6,0,0,Test
976,10.4.146.5,1,0,Control
977,10.4.150.2,1,0,Control
978,10.4.150.6,0,0,Control
979,10.4.155.7,1,0,Control
980,10.4.165.8,1,0,Test
981,10.4.171.2,1,0,Test
982,10.4.188.1,1,0,Control
983,10.4.199.1,0,0,Control
984,10.4.206.6,1,0,Control
985,10.4.213.6,0,0,Control
986,10.4.239.2,1,0,Control
987,10.4.241.3,1,0,Control
988,10.4.248.4,0,0,Control
989,10.4.249.8,0,0,Test
990,10.4.30.8,1,0,Control
991,10.4.34.8,0,1,Test
992,10.4.36.3,0,0,Control
993,10.4.63.7,0,0,Control
994,10.4.67.7,1,0,Test
995,10.4.72.2,1,0,Test
996,10.4.77.8,0,0,Control
997,10.5.106.7,1,0,Control
998,10.5.120.3,0,0,Control
999,10.5.121.5,0,0,Control
1000,10.5.149.6,1,0,Control
1001,10.5.165.1,1,0,Control
1002,10.5.187.4,1,0,Test
1003,10.5.195.7,0,0,Test
1004,10.5.203.9,1,0,Control
1005,10.5.215.6,0,0,Test
1006,10.5.22.9,1,0,Control
1007,10.5.23.3,0,0,Control
1008,10.5.23.7,1,0,Test
1009,10.5.24.8,0,0,Control
1010,10.5.245.2,0,1,Control
1011,10.5.251.5,1,0,Control
1012,10.5.28.6,0,1,Control
1013,10.5.32.5,0,0,Test
1014,10.5.50.8,1,0,Control
1015,10.5.9.2,0,0,Test
1016,10.5.9.6,1,0,Test
1017,10.5.98.4,0,0,Control
1018,10.6.12.5,0,0,Test
1019,10.6.136.1,0,0,Control
1020,10.6.136.3,1,0,Control
1021,10.6.17.1,1,0,Control
1022,10.6.180.9,0,0,Control
1023,10.6.192.1,1,0,Control
1024,10.6.193.6,1,0,Test
1025,10.6.195.2,0,0,Test
1026,10.6.208.5,1,0,Control
1027,10.6.208.7,0,0,Control
1028,10.6.232.1,1,0,Control
1029,10.6.232.2,1,0,Control
1030,10.6.238.4,1,0,Test
1031,10.6.241.7,1,0,Control
1032,10.6.242.2,0,0,Control
1033,10.6.243.1,1,0,Control
1034,10.6.245.7,0,0,Control
1035,10.6.31.1,1,0,Control
1036,10.6.34.4,1,0,Control
1037,10.6.39.4,0,0,Control
1038,10.6.54.8,1,0,Control
1039,10.6.76.3,0,0,Control
1040,10.6.76.8,0,0,Control
1041,10.6.81.2,1,0,Control
1042,10.6.97.4,0,0,Control
1043,10.7.1.6,0,1,Test
1044,10.7.100.5,1,0,Control
1045,10.7.105.9,1,0,Control
1046,10.7.119.3,0,0,Control
1047,10.7.123.9,1,0,Test
1048,10.7.13.5,1,0,Test
1049,10.7.139.8,0,0,Test
1050,10.7.143.1,1,0,Control
1051,10.7.143.5,0,0,Control
1052,10.7.147.9,0,0,Control
1053,10.7.162.2,0,0,Control
1054,10.7.166.3,1,0,Control
1055,10.7.180.1,0,0,Control
1056,10.7.182.2,0,1,Control
1057,10.7.183.4,0,0,Control
1058,10.7.183.7,0,1,Test
1059,10.7.186.2,0,0,Control
1060,10.7.192.8,0,0,Control
1061,10.7.207.3,0,0,Control
1062,10.7.209.4,1,0,Test
1063,10.7.21.1,0,0,Control
1064,10.7.214.4,0,0,Control
1065,10.7.221.8,1,0,Test
1066,10.7.223.6,1,0,Control
1067,10.7.23.6,1,0,Test
1068,10.7.237.6,0,0,Control
1069,10.7.24.1,1,0,Control
1070,10.7.246.9,1,0,Test
1071,10.7.247.4,1,0,Control
1072,10.7.26.1,1,0,Test
1073,10.7.60.2,1,0,Control
1074,10.7.64.8,1,0,Control
1075,10.7.73.2,1,0,Control
1076,10.7.94.6,1,0,Control
1077,10.8.111.6,1,0,Test
1078,10.8.126.7,0,0,Test
1079,10.8.129.7,0,0,Test
1080,10.8.132.4,1,0,Control
1081,10.8.144.8,0,0,Control
1082,10.8.168.4,0,0,Control
1083,10.8.179.3,1,0,Control
1084,10.8.18.2,0,0,Control
1085,10.8.180.2,0,1,Control
1086,10.8.186.5,1,0,Test
1087,10.8.200.4,0,1,Test
1088,10.8.218.2,1,0,Test
1089,10.8.241.8,0,1,Control
1090,10.8.245.5,0,0,Test
1091,10.8.252.2,0,0,Control
1092,10.8.30.2,0,1,Control
1093,10.8.46.6,1,0,Test
1094,10.8.5.5,1,0,Control
1095,10.8.5.6,0,0,Control
1096,10.8.70.2,0,1,Test
1097,10.8.84.2,1,0,Control
1098,10.8.88.3,0,1,Control
1099,10.8.9.1,0,0,Control
1100,10.9.102.4,0,0,Control
1101,10.9.116.9,0,0,Control
1102,10.9.135.7,0,0,Control
1103,10.9.138.3,1,0,Test
1104,10.9.138.9,1,0,Control
1105,10.9.154.4,1,0,Control
1106,10.9.164.4,0,0,Test
1107,10.9.17.6,1,0,Control
1108,10.9.210.8,1,0,Test
1109,10.9.22.5,0,0,Control
1110,10.9.224.6,1,0,Control
1111,10.9.230.4,1,0,Test
1112,10.9.231.8,1,0,Control
1113,10.9.239.5,0,0,Control
1114,10.9.25.4,0,1,Test
1115,10.9.3.4,1,0,Test
1116,10.9.63.3,1,0,Control
1117,10.9.78.8,1,0,Control
1118,10.9.84.7,0,0,Test
1119,10.9.9.3,0,0,Test
1120,10.9.90.4,0,0,Control
1121,10.9.92.2,1,0,Control
1122,100.0.127.1,0,0,Control
1123,100.0.170.6,0,0,Control
1124,100.0.180.6,0,0,Control
1125,100.0.191.1,1,0,Test
1126,100.0.247.2,1,0,Control
1127,100.0.253.6,1,0,Test
1128,100.0.43.3,0,0,Control
1129,100.0.47.4,1,0,Control
1130,100.0.57.1,1,0,Control
1131,100.0.58.4,0,0,Test
1132,100.0.78.6,1,0,Control
1133,100.0.79.5,0,0,Test
1134,100.0.83.3,1,0,Control
1135,100.1.100.1,1,0,Control
1136,100.1.103.6,1,0,Control
1137,100.1.115.7,1,0,Control
1138,100.1.118.6,0,0,Control
1139,100.1.124.5,1,0,Test
1140,100.1.15.1,1,0,Control
1141,100.1.155.7,1,0,Control
1142,100.1.158.9,0,0,Control
1143,100.1.163.1,1,0,Test
1144,100.1.169.7,1,0,Control
1145,100.1.170.1,0,0,Control
1146,100.1.177.9,1,0,Control
1147,100.1.188.2,1,0,Control
1148,100.1.191.7,0,0,Control
1149,100.1.220.5,0,0,Control
1150,100.1.26.4,0,0,Control
1151,100.1.61.1,1,0,Control
1152,100.1.87.9,0,0,Control
1153,100.1.91.8,1,0,Test
1154,100.10.104.6,1,0,Test
1155,100.10.104.9,1,0,Control
1156,100.10.105.7,1,0,Control
1157,100.10.112.1,0,0,Control
1158,100.10.155.8,1,0,Test
1159,100.10.165.5,1,0,Test
1160,100.10.17.3,0,0,Control
1161,100.10.199.4,0,0,Test
1162,100.10.214.4,1,0,Control
1163,100.10.23.9,0,0,Test
1164,100.10.230.8,0,0,Test
1165,100.10.246.9,1,0,Test
1166,100.10.252.6,1,0,Test
1167,100.10.253.3,1,0,Test
1168,100.10.27.9,1,0,Control
1169,100.10.38.5,1,0,Control
1170,100.10.44.9,0,1,Control
1171,100.10.67.9,0,0,Test
1172,100.10.86.5,0,0,Control
1173,100.11.0.5,0,1,Control
1174,100.11.102.7,0,0,Test
1175,100.11.108.4,0,0,Test
1176,100.11.109.6,1,0,Test
1177,100.11.11.9,0,0,Control
1178,100.11.122.5,0,0,Control
1179,100.11.131.9,0,0,Control
1180,100.11.139.6,1,0,Control
1181,100.11.145.5,1,0,Control
1182,100.11.150.4,0,1,Control
1183,100.11.153.8,0,0,Control
1184,100.11.205.5,1,0,Control
1185,100.11.230.6,1,0,Control
1186,100.11.231.2,1,0,Test
1187,100.11.235.2,1,0,Control
1188,100.11.28.1,0,0,Control
1189,100.11.41.6,1,0,Control
1190,100.11.44.6,1,0,Test
1191,100.11.48.5,1,0,Control
1192,100.11.6.7,1,0,Control
1193,100.11.63.1,0,1,Test
1194,100.11.68.3,0,0,Control
1195,100.11.87.4,0,0,Test
1196,100.12.122.9,1,0,Test
1197,100.12.128.6,0,0,Test
1198,100.12.159.7,1,0,Control
1199,100.12.167.2,0,1,Control
1200,100.12.169.3,0,0,Control
1201,100.12.201.3,0,0,Test
1202,100.12.23.1,0,0,Control
1203,100.12.241.6,1,0,Test
1204,100.12.31.7,0,0,Control
1205,100.12.39.6,0,0,Control
1206,100.12.45.4,1,0,Control
1207,100.12.58.7,1,0,Control
1208,100.12.67.1,0,0,Control
1209,100.12.7.9,1,0,Test
1210,100.12.73.2,0,0,Control
1211,100.12.85.5,0,0,Control
1212,100.12.9.6,0,1,Control
1213,100.13.11.2,1,0,Control
1214,100.13.121.4,1,0,Test
1215,100.13.126.8,0,1,Control
1216,100.13.137.3,1,0,Test
1217,100.13.142.4,1,0,Test
1218,100.13.148.3,0,0,Control
1219,100.13.164.7,0,0,Control
1220,100.13.172.3,1,0,Control
1221,100.13.181.7,1,0,Control
1222,100.13.206.9,1,0,Control
1223,100.13.212.8,0,0,Control
1224,100.13.213.7,0,0,Test
1225,100.13.227.5,0,1,Control
1226,100.13.235.2,0,0,Control
1227,100.13.247.6,1,0,Control
1228,100.13.38.6,0,1,Control
1229,100.13.40.5,0,1,Test
1230,100.13.45.3,0,0,Control
1231,100.13.48.3,0,0,Test
1232,100.13.55.2,0,0,Test
1233,100.13.6.2,1,0,Control
1234,100.13.65.2,1,0,Control
1235,100.13.68.1,1,0,Test
1236,100.13.68.4,0,0,Control
1237,100.13.83.2,1,0,Control
1238,100.13.96.8,1,0,Control
1239,100.14.10.9,1,0,Control
1240,100.14.105.1,1,0,Control
1241,100.14.110.2,0,0,Control
1242,100.14.116.1,1,0,Test
1243,100.14.130.1,1,0,Control
1244,100.14.133.5,1,0,Control
1245,100.14.144.2,0,1,Test
1246,100.14.153.5,0,0,Control
1247,100.14.165.8,0,0,Control
1248,100.14.171.9,0,0,Test
1249,100.14.177.5,1,0,Control
1250,100.14.182.2,0,1,Control
1251,100.14.182.4,1,0,Control
1252,100.14.191.7,1,0,Control
1253,100.14.2.5,0,0,Control
1254,100.14.214.2,0,0,Control
1255,100.14.214.7,0,0,Test
1256,100.14.215.9,0,0,Control
1257,100.14.216.1,0,0,Control
1258,100.14.225.4,1,0,Test
1259,100.14.225.7,1,0,Control
1260,100.14.228.5,1,0,Test
1261,100.14.229.9,0,0,Control
1262,100.14.237.2,0,0,Control
1263,100.14.252.2,0,0,Control
1264,100.14.254.4,0,0,Control
1265,100.14.254.4,1,0,Control
1266,100.14.3.8,0,0,Test
1267,100.14.33.1,1,0,Control
1268,100.14.41.6,1,0,Control
1269,100.14.43.8,0,0,Control
1270,100.14.55.2,1,0,Control
1271,100.14.71.2,1,0,Test
1272,100.14.72.6,0,0,Control
1273,100.14.72.9,1,0,Control
1274,100.14.8.2,1,0,Control
1275,100.14.83.8,0,0,Test
1276,100.14.84.2,0,0,Control
1277,100.14.87.3,1,0,Test
1278,100.14.99.8,0,0,Test
1279,100.15.10.1,1,0,Control
1280,100.15.100.6,0,0,Test
1281,100.15.103.2,0,0,Control
1282,100.15.112.3,0,0,Control
1283,100.15.115.1,0,0,Control
1284,100.15.117.5,0,0,Control
1285,100.15.118.1,1,0,Test
1286,100.15.122.3,0,0,Control
1287,100.15.14.1,0,0,Test
1288,100.15.145.4,1,0,Control
1289,100.15.147.5,1,0,Control
1290,100.15.150.8,1,0,Test
1291,100.15.157.3,0,0,Control
1292,100.15.179.8,0,0,Test
1293,100.15.181.4,1,0,Control
1294,100.15.187.9,0,0,Control
1295,100.15.193.9,0,0,Control
1296,100.15.194.1,0,0,Test
1297,100.15.202.7,0,0,Control
1298,100.15.22.2,1,0,Control
1299,100.15.226.2,0,0,Test
1300,100.15.230.4,1,0,Control
1301,100.15.241.1,1,0,Control
1302,100.15.250.8,0,0,Control
1303,100.15.252.5,1,0,Test
1304,100.15.3.9,0,1,Test
1305,100.15.31.3,0,0,Test
1306,100.15.38.6,0,0,Control
1307,100.15.4.1,0,1,Control
1308,100.15.64.1,0,0,Control
1309,100.15.70.5,1,0,Control
1310,100.15.78.1,0,1,Test
1311,100.15.81.6,0,0,Control
1312,100.16.101.9,1,0,Control
1313,100.16.105.9,1,0,Control
1314,100.16.112.7,0,1,Test
1315,100.16.125.5,0,0,Control
1316,100.16.137.6,0,0,Control
1317,100.16.145.8,1,0,Control
1318,100.16.174.7,0,0,Control
1319,100.16.177.5,1,0,Control
1320,100.16.183.6,1,0,Test
1321,100.16.19.4,0,0,Test
1322,100.16.192.2,1,0,Test
1323,100.16.194.4,1,0,Control
1324,100.16.195.9,1,0,Control
1325,100.16.212.3,1,0,Control
1326,100.16.222.7,0,1,Test
1327,100.16.252.5,0,1,Control
1328,100.16.254.4,1,0,Test
1329,100.16.3.7,1,0,Test
1330,100.16.34.4,1,0,Test
1331,100.16.36.7,0,0,Control
1332,100.16.43.7,1,0,Test
1333,100.16.5.2,0,0,Control
1334,100.16.54.7,0,0,Control
1335,100.16.63.2,1,0,Test
1336,100.16.63.8,1,0,Control
1337,100.16.84.9,0,0,Control
1338,100.16.9.5,1,0,Test
1339,100.16.92.1,0,1,Control
1340,100.16.94.9,1,0,Control
1341,100.2.101.5,0,1,Control
1342,100.2.106.5,1,0,Control
1343,100.2.113.7,0,0,Control
1344,100.2.132.5,0,0,Control
1345,100.2.149.9,0,0,Control
1346,100.2.155.3,1,0,Test
1347,100.2.171.3,1,0,Control
1348,100.2.19.5,0,0,Test
1349,100.2.194.2,1,0,Control
1350,100.2.225.9,0,0,Test
1351,100.2.231.1,0,0,Test
1352,100.2.231.2,0,0,Test
1353,100.2.248.2,1,0,Test
1354,100.2.31.6,0,1,Test
1355,100.2.43.7,0,0,Control
1356,100.2.47.3,1,0,Test
1357,100.2.78.1,1,0,Test
1358,100.2.78.4,0,0,Control
1359,100.2.81.2,1,0,Control
1360,100.3.112.2,1,0,Test
1361,100.3.119.9,0,1,Control
1362,100.3.168.5,1,0,Test
1363,100.3.194.9,1,0,Control
1364,100.3.218.1,0,0,Control
1365,100.3.224.9,1,0,Test
1366,100.3.233.6,0,0,Test
1367,100.3.27.5,1,0,Control
1368,100.3.59.2,0,0,Control
1369,100.3.59.8,0,0,Control
1370,100.3.71.6,0,0,Test
1371,100.3.78.7,0,1,Test
1372,100.3.8.1,1,0,Control
1373,100.3.80.1,0,0,Test
1374,100.3.84.4,1,0,Control
1375,100.3.88.6,0,0,Control
1376,100.4.1.4,0,0,Test
1377,100.4.104.8,1,0,Test
1378,100.4.106.6,1,0,Control
1379,100.4.111.9,1,0,Control
1380,100.4.145.6,0,0,Control
1381,100.4.181.9,1,0,Test
1382,100.4.184.2,1,0,Control
1383,100.4.188.7,1,0,Test
1384,100.4.200.2,0,0,Test
1385,100.4.203.3,1,0,Control
1386,100.4.203.9,0,0,Test
1387,100.4.205.9,0,0,Test
1388,100.4.24.6,0,0,Test
1389,100.4.248.2,1,0,Test
1390,100.4.28.1,1,0,Control
1391,100.4.28.4,1,0,Control
1392,100.4.38.5,0,0,Control
1393,100.4.50.2,0,0,Test
1394,100.4.60.9,1,0,Control
1395,100.4.64.1,0,0,Control
1396,100.4.65.7,0,0,Control
1397,100.4.73.8,0,0,Test
1398,100.4.76.9,1,0,Test
1399,100.4.96.6,0,0,Control
1400,100.4.97.5,0,0,Control
1401,100.5.111.2,1,0,Test
1402,100.5.119.8,1,0,Test
1403,100.5.123.1,1,0,Control
1404,100.5.125.2,1,0,Control
1405,100.5.138.5,0,0,Control
1406,100.5.144.5,1,0,Test
1407,100.5.145.4,0,0,Control
1408,100.5.155.6,0,1,Control
1409,100.5.161.3,1,0,Control
1410,100.5.184.8,0,0,Control
1411,100.5.197.4,0,0,Control
1412,100.5.215.1,1,0,Test
1413,100.5.223.9,0,1,Control
1414,100.5.28.6,1,0,Control
1415,100.5.36.5,1,0,Control
1416,100.5.42.3,1,0,Test
1417,100.5.47.7,1,0,Control
1418,100.5.59.6,0,0,Control
1419,100.5.65.6,0,0,Test
1420,100.5.8.5,1,0,Test
1421,100.5.83.7,1,0,Control
1422,100.5.96.1,1,0,Test
1423,100.5.96.2,1,0,Control
1424,100.5.98.8,1,0,Control
1425,100.6.141.8,0,0,Control
1426,100.6.144.8,1,0,Control
1427,100.6.175.1,1,0,Control
1428,100.6.195.5,0,0,Control
1429,100.6.203.9,0,0,Control
1430,100.6.208.3,0,0,Control
1431,100.6.217.1,1,0,Control
1432,100.6.220.1,0,1,Test
1433,100.6.242.5,1,0,Test
1434,100.6.245.4,1,0,Control
1435,100.6.249.8,1,0,Test
1436,100.6.25.1,1,0,Control
1437,100.6.60.1,0,0,Control
1438,100.6.75.4,0,0,Test
1439,100.7.100.6,1,0,Test
1440,100.7.102.1,1,0,Control
1441,100.7.102.5,0,0,Test
1442,100.7.119.3,1,0,Control
1443,100.7.126.4,0,1,Test
1444,100.7.143.9,0,0,Control
1445,100.7.147.5,1,0,Test
1446,100.7.156.3,1,0,Control
1447,100.7.156.6,1,0,Control
1448,100.7.159.8,1,0,Control
1449,100.7.166.4,1,0,Control
1450,100.7.18.5,1,0,Test
1451,100.7.2.9,1,0,Control
1452,100.7.207.7,1,0,Control
1453,100.7.220.5,1,0,Control
1454,100.7.223.6,1,0,Control
1455,100.7.226.1,1,0,Control
1456,100.7.241.5,1,0,Control
1457,100.7.248.6,1,0,Control
1458,100.7.253.6,0,0,Test
1459,100.7.31.9,1,0,Control
1460,100.7.34.8,1,0,Test
1461,100.7.35.8,1,0,Control
1462,100.7.40.4,0,0,Test
1463,100.7.45.1,0,0,Test
1464,100.7.52.3,0,1,Test
1465,100.7.52.4,0,0,Test
1466,100.7.88.6,1,0,Test
1467,100.7.9.7,0,0,Control
1468,100.7.92.1,0,0,Test
1469,100.8.107.5,0,0,Control
1470,100.8.109.7,1,0,Control
1471,100.8.111.3,0,0,Control
1472,100.8.114.8,0,1,Control
1473,100.8.135.3,0,0,Control
1474,100.8.136.6,0,0,Test
1475,100.8.137.6,0,0,Control
1476,100.8.14.6,1,0,Control
1477,100.8.149.5,1,0,Control
1478,100.8.151.3,1,0,Control
1479,100.8.153.3,1,0,Control
1480,100.8.158.8,0,0,Control
1481,100.8.164.3,0,0,Control
1482,100.8.177.2,0,0,Control
1483,100.8.179.1,1,0,Test
1484,100.8.195.6,1,0,Test
1485,100.8.212.8,0,0,Control
1486,100.8.219.4,0,0,Control
1487,100.8.219.9,0,0,Control
1488,100.8.234.3,0,0,Control
1489,100.8.234.4,0,0,Control
1490,100.8.239.4,0,0,Test
1491,100.8.239.9,0,1,Control
1492,100.8.25.3,0,0,Control
1493,100.8.30.1,1,0,Test
1494,100.8.51.7,1,0,Control
1495,100.8.53.9,1,0,Control
1496,100.8.59.1,1,0,Test
1497,100.8.70.2,1,0,Control
1498,100.8.93.9,0,0,Control
1499,100.9.115.2,1,0,Control
1500,100.9.123.8,1,0,Test
1501,100.9.129.7,0,0,Control
1502,100.9.130.7,0,0,Test
1503,100.9.145.7,0,1,Control
1504,100.9.147.9,0,0,Test
1505,100.9.156.1,1,0,Control
1506,100.9.163.4,0,0,Control
1507,100.9.163.7,0,0,Test
1508,100.9.170.3,1,0,Control
1509,100.9.179.7,0,0,Control
1510,100.9.194.8,1,0,Control
1511,100.9.229.9,1,0,Control
1512,100.9.230.4,1,0,Control
1513,100.9.238.4,0,0,Control
1514,100.9.241.3,1,0,Control
1515,100.9.28.5,1,0,Control
1516,100.9.3.9,1,0,Control
1517,100.9.45.8,1,0,Control
1518,100.9.53.6,1,0,Test
1519,100.9.72.4,0,0,Control
1520,100.9.90.1,0,1,Control
1521,101.0.108.1,0,0,Control
1522,101.0.132.3,1,0,Control
1523,101.0.132.7,1,0,Test
1524,101.0.146.6,1,0,Test
1525,101.0.147.1,1,0,Test
1526,101.0.154.7,1,0,Test
1527,101.0.168.1,0,0,Control
1528,101.0.170.3,0,1,Control
1529,101.0.180.4,1,0,Test
1530,101.0.197.7,1,0,Control
1531,101.0.198.2,1,0,Control
1532,101.0.201.2,0,0,Test
1533,101.0.213.1,0,0,Test
1534,101.0.251.4,1,0,Control
1535,101.0.32.3,0,0,Test
1536,101.0.37.8,1,0,Control
1537,101.0.57.8,1,0,Control
1538,101.0.90.3,1,0,Test
1539,101.1.115.1,0,0,Test
1540,101.1.136.2,0,0,Test
1541,101.1.139.7,0,0,Control
1542,101.1.14.9,1,0,Test
1543,101.1.156.5,0,0,Control
1544,101.1.158.2,1,0,Control
1545,101.1.170.9,1,0,Test
1546,101.1.175.4,0,0,Test
1547,101.1.179.9,0,0,Control
1548,101.1.195.7,1,0,Test
1549,101.1.212.7,1,0,Control
1550,101.1.219.1,0,1,Control
1551,101.1.227.1,0,0,Control
1552,101.1.231.3,1,0,Control
1553,101.1.243.2,1,0,Control
1554,101.1.245.7,1,0,Control
1555,101.1.254.9,0,0,Control
1556,101.1.40.3,0,0,Control
1557,101.1.55.3,1,0,Control
1558,101.1.87.1,0,0,Control
1559,101.1.91.1,0,0,Control
1560,101.1.92.9,1,0,Control
1561,101.10.102.7,1,0,Control
1562,101.10.107.2,1,0,Control
1563,101.10.108.8,1,0,Control
1564,101.10.113.1,0,0,Control
1565,101.10.12.6,0,0,Control
1566,101.10.129.1,0,0,Control
1567,101.10.137.9,1,0,Control
1568,101.10.151.5,0,0,Test
1569,101.10.152.1,0,1,Control
1570,101.10.154.2,0,0,Control
1571,101.10.161.5,1,0,Test
1572,101.10.180.3,1,0,Test
1573,101.10.184.6,0,1,Control
1574,101.10.195.8,1,0,Control
1575,101.10.198.4,0,1,Control
1576,101.10.206.1,0,1,Control
1577,101.10.209.5,1,0,Control
1578,101.10.209.9,0,0,Test
1579,101.10.219.1,0,1,Control
1580,101.10.22.8,0,0,Test
1581,101.10.222.7,1,0,Control
1582,101.10.38.6,0,0,Test
1583,101.10.5.9,0,1,Control
1584,101.10.57.8,0,0,Control
1585,101.10.65.2,1,0,Control
1586,101.10.97.4,1,0,Control
1587,101.10.98.3,0,0,Control
1588,101.11.101.5,0,0,Control
1589,101.11.114.4,0,0,Test
1590,101.11.126.3,1,0,Control
1591,101.11.132.9,0,0,Test
1592,101.11.142.9,1,0,Test
1593,101.11.158.5,0,0,Control
1594,101.11.158.8,0,0,Control
1595,101.11.170.1,0,0,Control
1596,101.11.18.7,0,0,Control
1597,101.11.186.1,1,0,Test
1598,101.11.202.1,1,0,Test
1599,101.11.223.2,1,0,Control
1600,101.11.224.4,1,0,Control
1601,101.11.229.2,1,0,Control
1602,101.11.248.7,1,0,Test
1603,101.11.251.5,1,0,Test
1604,101.11.253.6,0,0,Control
1605,101.11.32.9,1,0,Control
